1;620
2;400
3;5060
5;980
4;1550
7;360
6;1450
8;740
10;380
11;400
9;4160
15;320
12;210
14;350
13;2120
17;580
16;500
18;540
20;910
19;19210
21;660
22;380
23;750
24;1020
26;1500
25;3130
32;770
27;670
28;550
29;880
30;420
31;1410
33;840
34;370
35;740
38;280
37;330
36;510
39;4090
40;330
41;1990
