1;4460
2;3060
3;12990
5;4630
4;5930
7;1240
6;3510
8;4150
10;2060
11;3690
9;6730
15;2200
12;2110
14;1910
13;10170
17;2210
16;2880
18;2700
20;10170
19;21820
21;3490
22;1150
23;2390
24;3730
26;10620
25;11420
32;2800
27;3840
28;2330
29;4430
30;2780
31;6270
33;3210
34;2250
35;4250
38;2470
37;2500
36;3480
39;13050
40;3060
41;7680
